0.0,0.0,0.0
27.164159274828574,78.89044684887571,138.86110271374218
28.53685018422395,78.40435150351476,138.86110271374218
29.90084849261054,77.89437343316582,138.86110271374218
32.02748534777641,79.27080793226446,142.28977191655065
32.601108132376865,76.80339772213604,138.86110271374218
33.93654693851235,76.22273240322527,138.86110271374218
35.26164834369964,75.6188489016383,138.86110271374218
35.26164834369964,75.6188489016383,138.86110271374218
26.351947992749597,86.1933380942429,150.00427762286967
25.783193899372964,79.35251139989758,138.86110271374218
27.164159274828574,78.89044684887571,138.86110271374218
28.53685018422395,78.40435150351476,138.86110271374218
29.90084849261054,77.89437343316582,138.86110271374218
32.02748534777641,79.27080793226446,142.28977191655065
32.601108132376865,76.80339772213604,138.86110271374218
33.93654693851235,76.22273240322527,138.86110271374218
35.26164834369964,75.6188489016383,138.86110271374218
162.0,0.0,9.919639073093561e-15
168.97426048143012,2.9494566879009136,1.0348265452795134e-14
167.8976589392081,5.863115446020163,1.0287033112837767e-14
166.77113230401383,8.74010469257162,1.0225800772880399e-14
166.59319639339063,11.649331115268925,1.0225800772880399e-14
165.36831988322976,14.467853296111256,1.0164568432923031e-14
165.09063463113336,17.351724902430476,1.0164568432923031e-14
164.76266117245945,20.23031100525448,1.0164568432923031e-14
162.40396327361753,22.82438855745073,1.0042103753008296e-14
159.01782283581719,25.18594887147717,9.858406733136194e-15
158.55404823496548,27.957356604375782,9.858406733136194e-15
160.00523090196924,31.101866246376805,9.980871413050929e-15
157.4817637181427,33.473782221659256,9.858406733136194e-15
155.89921036563763,35.9921686950184,9.797174393178826e-15
156.21761193043542,38.9494251915465,9.858406733136194e-15
159.37776133769628,42.705142441915925,1.0103336092965664e-14
157.6469181338843,45.204526353987866,1.0042103753008296e-14
153.00876095408566,46.77947275563788,9.797174393178826e-15
153.1200991235197,49.75173609436653,9.858406733136194e-15
152.22849067149002,52.41647286760223,9.858406733136194e-15
168.20497912067762,61.2216056552947,1.0960588852368812e-14
150.30644866604948,57.69723987679334,9.858406733136194e-15
149.27660058525277,60.31166153996183,9.858406733136194e-15
148.2012814058429,62.90771168677308,9.858406733136194e-15
147.08081868045875,65.48459953520383,9.858406733136194e-15
154.07232379623048,71.8451044959189,1.0409497792752502e-14
144.7058414541659,70.57775463304147,9.858406733136194e-15
143.45205039432724,73.09247045806703,9.858406733136194e-15
142.15456245028724,75.58492160852842,9.858406733136194e-15
141.6883925565821,78.5391584799066,9.919639073093561e-15
141.1621408168635,81.49999999999999,9.980871413050929e-15
138.86110271374218,83.43616813542877,9.919639073093561e-15
136.53574348118457,85.31700154154599,9.858406733136194e-15
135.02596143921326,87.68688463741935,9.858406733136194e-15
139.278312189247,93.94440778308548,1.0287033112837767e-14
131.8834791305277,92.34580625251841,9.858406733136194e-15
129.4427190999916,94.04564036679571,9.797174393178826e-15
128.58031711761416,96.89221872747977,9.858406733136194e-15
131.59779585232255,102.81546637938493,1.0225800772880399e-14
130.5605215247711,105.72582569637268,1.0287033112837767e-14
122.56711089903648,102.84601754984628,9.797174393178826e-15
121.50824241586629,105.62550366747168,9.858406733136194e-15
118.90317207638307,107.06089701741732,9.797174393178826e-15
117.74794596068645,109.80173597006225,9.858406733136194e-15
115.81370785452285,111.83999764389856,9.858406733136194e-15
113.13708498984761,113.1370849898476,9.797174393178826e-15
111.14533927343956,115.09436805418417,9.797174393178826e-15
109.11973760999976,117.01659225906727,9.797174393178826e-15
111.07568065557047,123.36204102924745,1.0164568432923031e-14
104.96944463848116,120.75353283564353,9.797174393178826e-15
102.8460175498463,122.56711089903648,9.797174393178826e-15
100.69126256797401,124.34335383311534,9.797174393178826e-15
98.50583605210532,126.08172057707552,9.797174393178826e-15
101.10492388954412,134.1707656879452,1.0287033112837767e-14
94.04564036679571,129.4427190999916,9.797174393178826e-15
91.77222981616738,131.06432708623868,9.797174393178826e-15
88.91167165184874,131.81697403625162,9.735942053221458e-15
93.13327498756964,143.4126671186675,1.047073013270987e-14
86.37684007001239,138.23183967349743,9.980871413050929e-15
82.40609198560867,137.14676811233798,9.797174393178826e-15
80.00000000000001,138.56406460551017,9.797174393178826e-15
77.56953923941394,139.93915314230333,9.797174393178826e-15
77.462807859672,145.68635282172295,1.0103336092965664e-14
72.6384799583275,142.56104387013886,9.797174393178826e-15
70.1393834862524,143.80704740786672,9.797174393178826e-15
67.61892187851191,145.00924592586398,9.797174393178826e-15
64.67112624905224,145.25372776517355,9.735942053221458e-15
66.81502297166581,157.4063299403673,1.047073013270987e-14
59.93705494654591,148.349416730686,9.797174393178826e-15
57.338871927248064,149.37286823955228,9.797174393178826e-15
54.381202788781344,149.41112670495943,9.735942053221458e-15
52.41647286760224,152.22849067149,9.858406733136194e-15
50.369770083116435,155.02221215611002,9.980871413050929e-15
46.48710105091514,152.05245619812263,9.735942053221458e-15
43.82633957490287,152.8406096541927,9.735942053221458e-15
41.41104721640332,154.54813220625093,9.797174393178826e-15
40.15903466954484,161.06909056181541,1.0164568432923031e-14
35.767217640674524,154.9248403008524,9.735942053221458e-15
33.26587053084151,156.50361611740888,9.797174393178826e-15
30.33863026487064,156.07872216817856,9.735942053221458e-15
27.783708426708866,157.56924048195327,9.797174393178826e-15
25.18594887147718,159.01782283581719,9.858406733136194e-15
22.40686925457054,159.43315906739284,9.858406733136194e-15
19.620964288228745,159.79993041425283,9.858406733136194e-15
16.829082586092206,160.118025154292,9.858406733136194e-15
14.03207458237296,160.38734639277104,9.858406733136194e-15
11.440061694036538,163.60050424261118,1.0042103753008296e-14
8.373752998871035,159.7807255607318,9.797174393178826e-15
5.618818969102674,160.90192315007442,9.858406733136194e-15
2.8098374364026593,160.975478920179,9.858406733136194e-15
1.0164568432923031e-14,166.0,1.0164568432923031e-14
-2.7923850299653563,159.9756312250226,9.797174393178826e-15
-5.583919472400153,159.9025323230553,9.797174393178826e-15
-8.373752998871014,159.7807255607318,9.797174393178826e-15
-11.230792272804178,160.6078120918317,9.858406733136194e-15
-14.555009038858925,166.36451458132152,1.0225800772880399e-14
-16.829082586092223,160.118025154292,9.858406733136194e-15
-19.620964288228727,159.79993041425286,9.858406733136194e-15
-22.406869254570523,159.43315906739284,9.858406733136194e-15
-25.185948871477162,159.01782283581719,9.858406733136194e-15
-27.95735660437578,158.55404823496548,9.858406733136194e-15
-30.720248255623712,158.0419765350739,9.858406733136194e-15
-33.473782221659256,157.4817637181427,9.858406733136194e-15
-36.21711974936227,156.87358043042286,9.858406733136194e-15
-41.61056604314286,166.8908649194714,1.0531962472667237e-14
-41.66986626150586,155.51405803254,9.858406733136194e-15
-44.37761428653685,154.76313304606936,9.858406733136194e-15
-47.0718444603606,153.96506571004872,9.858406733136194e-15
-49.75173609436652,153.12009912351974,9.858406733136194e-15
-54.044313639888,156.9560835494866,1.0164568432923031e-14
-55.06524307543266,151.29051194653127,9.858406733136194e-15
-57.69723987679334,150.30644866604948,9.858406733136194e-15
-60.31166153996185,149.27660058525277,9.858406733136194e-15
-63.29844281526235,149.12178625929533,9.919639073093561e-15
-65.07786289212804,146.16727322281614,9.797174393178826e-15
-68.0415401402526,145.91555371290065,9.858406733136194e-15
-70.57775463304148,144.70584145416586,9.858406733136194e-15
-72.63847995832747,142.56104387013886,9.797174393178826e-15
-79.34069411081556,149.21814319315865,1.0348265452795134e-14
-77.56953923941393,139.93915314230333,9.797174393178826e-15
-80.49999999999996,139.43009000929464,9.858406733136194e-15
-82.40609198560868,137.14676811233798,9.797174393178826e-15
-85.31700154154598,136.5357434811846,9.858406733136194e-15
-88.23152367243439,135.8646320071587,9.919639073093561e-15
-90.03005745879021,133.47504918136173,9.858406733136194e-15
